basin_id,date,streamflow_mm_day,quality_flag
12375900,2006-12-03,0.89328194726166332,A
12375900,2006-12-04,0.89328194726166332,A
12375900,2006-12-05,0.91809533468559856,A
12375900,2006-12-06,0.89328194726166332,A
12375900,2006-12-07,0.89328194726166332,A
12375900,2006-12-08,0.8684685598377283,A
12375900,2006-12-09,0.84365517241379318,A
12375900,2006-12-10,0.83124847870182572,A
12375900,2006-12-11,0.83124847870182572,A
12375900,2006-12-12,0.83124847870182572,A
12375900,2006-12-13,0.83124847870182572,A
12375900,2006-12-14,0.83124847870182572,A
12375900,2006-12-15,0.85606186612576074,A
12375900,2006-12-16,0.8684685598377283,A
12375900,2006-12-17,0.84365517241379318,A
12375900,2006-12-18,0.74440162271805277,A:e
12375900,2006-12-19,0.76921501014198801,A:e
12375900,2006-12-20,0.79402839756592303,A:e
12375900,2006-12-21,0.79402839756592303,A
12375900,2006-12-22,0.79402839756592303,A
12375900,2006-12-23,0.78162170385395535,A
12375900,2006-12-24,0.78162170385395535,A
12375900,2006-12-25,0.78162170385395535,A
12375900,2006-12-26,0.80643509127789059,A
12375900,2006-12-27,0.81884178498985793,A
12375900,2006-12-28,0.81884178498985793,A
12375900,2006-12-29,0.80643509127789059,A
12375900,2006-12-30,0.78162170385395535,A
12375900,2006-12-31,0.78162170385395535,A
12375900,2007-01-01,0.78162170385395535,A
12375900,2007-01-02,0.78162170385395535,A
12375900,2007-01-03,0.79402839756592303,A
12375900,2007-01-04,0.79402839756592303,A
12375900,2007-01-05,0.80643509127789059,A
12375900,2007-01-06,0.80643509127789059,A
12375900,2007-01-07,0.79402839756592303,A
12375900,2007-01-08,0.78162170385395535,A
12375900,2007-01-09,0.78162170385395535,A
12375900,2007-01-10,0.78162170385395535,A
12375900,2007-01-11,0.62033468559837734,A:e
12375900,2007-01-12,0.55830121703853963,A:e
12375900,2007-01-13,0.58311460446247476,A:e
12375900,2007-01-14,0.62033468559837734,A:e
12375900,2007-01-15,0.62033468559837734,A:e
12375900,2007-01-16,0.64514807302231247,A:e
12375900,2007-01-17,0.6699614604462476,A:e
12375900,2007-01-18,0.69477484787018262,A:e
12375900,2007-01-19,0.73199492900608532,A
12375900,2007-01-20,0.75680831643002033,A
12375900,2007-01-21,0.74440162271805277,A
12375900,2007-01-22,0.73199492900608532,A
12375900,2007-01-23,0.75680831643002033,A
12375900,2007-01-24,0.78162170385395535,A
12375900,2007-01-25,0.78162170385395535,A
12375900,2007-01-26,0.76921501014198801,A
12375900,2007-01-27,0.75680831643002033,A
12375900,2007-01-28,0.73199492900608532,A
12375900,2007-01-29,0.73199492900608532,A
12375900,2007-01-30,0.73199492900608532,A
12375900,2007-01-31,0.71958823529411764,A
12375900,2007-02-01,0.71958823529411764,A
12375900,2007-02-02,0.70718154158215019,A
12375900,2007-02-03,0.70718154158215019,A
12375900,2007-02-04,0.71958823529411764,A
12375900,2007-02-05,0.75680831643002033,A
12375900,2007-02-06,0.76921501014198801,A
12375900,2007-02-07,0.78162170385395535,A
12375900,2007-02-08,0.79402839756592303,A
12375900,2007-02-09,0.81884178498985793,A
12375900,2007-02-10,0.83124847870182572,A
12375900,2007-02-11,0.80643509127789059,A
12375900,2007-02-12,0.80643509127789059,A
12375900,2007-02-13,0.80643509127789059,A
12375900,2007-02-14,0.79402839756592303,A
12375900,2007-02-15,0.78162170385395535,A
12375900,2007-02-16,0.78162170385395535,A
12375900,2007-02-17,0.76921501014198801,A
12375900,2007-02-18,0.75680831643002033,A
12375900,2007-02-19,0.75680831643002033,A
12375900,2007-02-20,0.73199492900608532,A
12375900,2007-02-21,0.73199492900608532,A
12375900,2007-02-22,0.73199492900608532,A
12375900,2007-02-23,0.73199492900608532,A
12375900,2007-02-24,0.70718154158215019,A
12375900,2007-02-25,0.70718154158215019,A
12375900,2007-02-26,0.69477484787018262,A
12375900,2007-02-27,0.68236815415821506,A
12375900,2007-02-28,0.68236815415821506,A
12375900,2007-03-01,0.68236815415821506,A
12375900,2007-03-02,0.65755476673427993,A
12375900,2007-03-03,0.65755476673427993,A
12375900,2007-03-04,0.65755476673427993,A
12375900,2007-03-05,0.65755476673427993,A
12375900,2007-03-06,0.6699614604462476,A
12375900,2007-03-07,0.69477484787018262,A
12375900,2007-03-08,0.83124847870182572,A
12375900,2007-03-09,0.85606186612576074,A
12375900,2007-03-10,0.83124847870182572,A
12375900,2007-03-11,0.83124847870182572,A
12375900,2007-03-12,1.0421622718052741,A
12375900,2007-03-13,1.9850709939148075,A
12375900,2007-03-14,1.4888032454361055,A
12375900,2007-03-15,1.2406693711967547,A
12375900,2007-03-16,1.1786359026369169,A
12375900,2007-03-17,1.1290091277890468,A
12375900,2007-03-18,1.203449290060852,A
12375900,2007-03-19,1.4888032454361055,A
12375900,2007-03-20,1.6128701825557812,A
12375900,2007-03-21,1.4888032454361055,A
12375900,2007-03-22,1.2406693711967547,A
12375900,2007-03-23,1.1910425963488844,A
12375900,2007-03-24,1.1290091277890468,A
12375900,2007-03-25,1.1910425963488844,A
12375900,2007-03-26,1.4888032454361055,A
12375900,2007-03-27,1.3647363083164301,A
12375900,2007-03-28,1.3647363083164301,A
12375900,2007-03-29,1.203449290060852,A
12375900,2007-03-30,1.1414158215010142,A
12375900,2007-03-31,1.1166024340770793,A
12375900,2007-04-01,1.1414158215010142,A
12375900,2007-04-02,1.1041957403651117,A
12375900,2007-04-03,1.066975659229209,A
12375900,2007-04-04,1.0297555780933065,A
12375900,2007-04-05,1.0173488843813387,A
12375900,2007-04-06,0.99253549695740373,A
12375900,2007-04-07,0.95531541582150115,A
12375900,2007-04-08,0.95531541582150115,A
12375900,2007-04-09,1.2406693711967547,A
12375900,2007-04-10,1.4888032454361055,A
12375900,2007-04-11,1.3647363083164301,A
12375900,2007-04-12,1.203449290060852,A
12375900,2007-04-13,1.1290091277890468,A
12375900,2007-04-14,1.0917890466531441,A
12375900,2007-04-15,1.2282626774847871,A
12375900,2007-04-16,1.3647363083164301,A
12375900,2007-04-17,1.4888032454361055,A
12375900,2007-04-18,1.6128701825557812,A
12375900,2007-04-19,1.6128701825557812,A
12375900,2007-04-20,1.4888032454361055,A
12375900,2007-04-21,1.4888032454361055,A
12375900,2007-04-22,1.4888032454361055,A
12375900,2007-04-23,1.6128701825557812,A
12375900,2007-04-24,1.8610040567951318,A
12375900,2007-04-25,1.9850709939148075,A
12375900,2007-04-26,1.9850709939148075,A
12375900,2007-04-27,1.8610040567951318,A
12375900,2007-04-28,2.1091379310344833,A
12375900,2007-04-29,2.8535395537525354,A
12375900,2007-04-30,2.7294726166328602,A
12375900,2007-05-01,3.2257403651115624,A
12375900,2007-05-02,4.0942089249492906,A
12375900,2007-05-03,5.21081135902637,A
12375900,2007-05-04,4.342342799188641,A
12375900,2007-05-05,3.8460750507099393,A
12375900,2007-05-06,3.3498073022312376,A
12375900,2007-05-07,3.1016734279918867,A
12375900,2007-05-08,3.3498073022312376,A
12375900,2007-05-09,4.5904766734279923,A
12375900,2007-05-10,5.4589452332657205,A
12375900,2007-05-11,6.0792799188640982,A
12375900,2007-05-12,6.6996146044624751,A
12375900,2007-05-13,7.1958823529411777,A
12375900,2007-05-14,7.1958823529411777,A
12375900,2007-05-15,7.3199492900608529,A
12375900,2007-05-16,6.5755476673427999,A
12375900,2007-05-17,6.6996146044624751,A
12375900,2007-05-18,7.4440162271805272,A
12375900,2007-05-19,8.4365517241379333,A
12375900,2007-05-20,8.1884178498985811,A
12375900,2007-05-21,7.3199492900608529,A
12375900,2007-05-22,6.2033468559837734,A
12375900,2007-05-23,5.21081135902637,A
12375900,2007-05-24,4.5904766734279923,A
12375900,2007-05-25,4.5904766734279923,A
12375900,2007-05-26,4.2182758620689667,A
12375900,2007-05-27,4.342342799188641,A
12375900,2007-05-28,5.4589452332657205,A
12375900,2007-05-29,5.4589452332657205,A
12375900,2007-05-30,5.3348782961460453,A
12375900,2007-05-31,5.4589452332657205,A
12375900,2007-06-01,6.0792799188640982,A
12375900,2007-06-02,7.1958823529411777,A
12375900,2007-06-03,8.0643509127789041,A
12375900,2007-06-04,8.9328194726166341,A
12375900,2007-06-05,10.17348884381339,A
12375900,2007-06-06,14.515831643002031,A
12375900,2007-06-07,12.158559837728196,A
12375900,2007-06-08,8.9328194726166341,A
12375900,2007-06-09,7.8162170385395555,A
12375900,2007-06-10,9.1809533468559845,A
12375900,2007-06-11,11.662292089249494,A
12375900,2007-06-12,9.3050202839756597,A
12375900,2007-06-13,7.8162170385395555,A
12375900,2007-06-14,7.0718154158215007,A
12375900,2007-06-15,6.3274137931034486,A
12375900,2007-06-16,5.8311460446247469,A
12375900,2007-06-17,5.9552129817444222,A
12375900,2007-06-18,6.3274137931034486,A
12375900,2007-06-19,5.8311460446247469,A
12375900,2007-06-20,5.3348782961460453,A
12375900,2007-06-21,5.3348782961460453,A
12375900,2007-06-22,5.4589452332657205,A
12375900,2007-06-23,5.5830121703853965,A
12375900,2007-06-24,5.21081135902637,A
12375900,2007-06-25,5.0867444219066948,A
12375900,2007-06-26,4.7145436105476675,A
12375900,2007-06-27,4.342342799188641,A
12375900,2007-06-28,3.9701419878296149,A
12375900,2007-06-29,3.8460750507099393,A
12375900,2007-06-30,3.7220081135902636,A
12375900,2007-07-01,3.7220081135902636,A
12375900,2007-07-02,3.5979411764705889,A
12375900,2007-07-03,3.3498073022312376,A
12375900,2007-07-04,3.2257403651115624,A
12375900,2007-07-05,2.9776064908722111,A
12375900,2007-07-06,2.8535395537525354,A
12375900,2007-07-07,2.8535395537525354,A
12375900,2007-07-08,2.7294726166328602,A
12375900,2007-07-09,2.605405679513185,A
12375900,2007-07-10,2.3572718052738337,A
12375900,2007-07-11,2.3572718052738337,A
12375900,2007-07-12,2.2332048681541585,A
12375900,2007-07-13,2.2332048681541585,A
12375900,2007-07-14,2.1091379310344833,A
12375900,2007-07-15,2.1091379310344833,A
12375900,2007-07-16,2.1091379310344833,A
12375900,2007-07-17,1.9850709939148075,A
12375900,2007-07-18,2.1091379310344833,A
12375900,2007-07-19,1.9850709939148075,A
12375900,2007-07-20,1.9850709939148075,A
12375900,2007-07-21,1.8610040567951318,A
12375900,2007-07-22,1.8610040567951318,A
12375900,2007-07-23,1.7369371196754566,A
12375900,2007-07-24,1.7369371196754566,A
12375900,2007-07-25,1.6128701825557812,A
12375900,2007-07-26,1.6128701825557812,A
12375900,2007-07-27,1.6128701825557812,A
12375900,2007-07-28,1.4888032454361055,A
12375900,2007-07-29,1.4888032454361055,A
12375900,2007-07-30,1.4888032454361055,A
12375900,2007-07-31,1.3647363083164301,A
12375900,2007-08-01,1.3647363083164301,A
12375900,2007-08-02,1.3647363083164301,A
12375900,2007-08-03,1.3647363083164301,A
12375900,2007-08-04,1.2406693711967547,A
12375900,2007-08-05,1.2406693711967547,A
12375900,2007-08-06,1.2406693711967547,A
12375900,2007-08-07,1.2282626774847871,A
12375900,2007-08-08,1.2282626774847871,A
12375900,2007-08-09,1.203449290060852,A
12375900,2007-08-10,1.2158559837728196,A
12375900,2007-08-11,1.1662292089249495,A
12375900,2007-08-12,1.1662292089249495,A
12375900,2007-08-13,1.153822515212982,A
12375900,2007-08-14,1.1414158215010142,A
12375900,2007-08-15,1.1166024340770793,A
12375900,2007-08-16,1.1166024340770793,A
12375900,2007-08-17,1.1786359026369169,A
12375900,2007-08-18,1.153822515212982,A
12375900,2007-08-19,1.0917890466531441,A
12375900,2007-08-20,1.1414158215010142,A
12375900,2007-08-21,1.153822515212982,A
12375900,2007-08-22,1.1041957403651117,A
12375900,2007-08-23,1.0793823529411763,A
12375900,2007-08-24,1.0421622718052741,A
12375900,2007-08-25,1.0297555780933065,A
12375900,2007-08-26,1.0297555780933065,A
12375900,2007-08-27,1.0421622718052741,A
12375900,2007-08-28,1.0173488843813387,A
12375900,2007-08-29,1.0173488843813387,A
12375900,2007-08-30,1.0049421906693712,A
12375900,2007-08-31,0.99253549695740373,A
12375900,2007-09-01,0.95531541582150115,A
12375900,2007-09-02,0.96772210953346871,A
12375900,2007-09-03,0.95531541582150115,A
12375900,2007-09-04,0.95531541582150115,A
12375900,2007-09-05,0.95531541582150115,A
12375900,2007-09-06,0.93050202839756591,A
12375900,2007-09-07,0.93050202839756591,A
12375900,2007-09-08,0.93050202839756591,A
12375900,2007-09-09,0.93050202839756591,A
12375900,2007-09-10,0.91809533468559856,A
12375900,2007-09-11,0.91809533468559856,A
12375900,2007-09-12,0.89328194726166332,A
12375900,2007-09-13,0.84365517241379318,A
12375900,2007-09-14,0.88087525354969576,A
12375900,2007-09-15,0.89328194726166332,A
12375900,2007-09-16,0.89328194726166332,A
12375900,2007-09-17,0.90568864097363089,A
12375900,2007-09-18,0.93050202839756591,A
12375900,2007-09-19,0.93050202839756591,A
12375900,2007-09-20,0.95531541582150115,A
12375900,2007-09-21,0.95531541582150115,A
12375900,2007-09-22,0.91809533468559856,A
12375900,2007-09-23,0.95531541582150115,A
12375900,2007-09-24,0.98012880324543628,A
12375900,2007-09-25,0.94290872210953347,A
12375900,2007-09-26,0.91809533468559856,A
12375900,2007-09-27,0.89328194726166332,A
12375900,2007-09-28,0.88087525354969576,A
12375900,2007-09-29,0.95531541582150115,A
12375900,2007-09-30,0.95531541582150115,A
12375900,2007-10-01,0.88087525354969576,A
12375900,2007-10-02,0.8684685598377283,A
12375900,2007-10-03,0.8684685598377283,A
12375900,2007-10-04,0.85606186612576074,A
12375900,2007-10-05,0.83124847870182572,A
12375900,2007-10-06,0.84365517241379318,A
12375900,2007-10-07,0.84365517241379318,A
12375900,2007-10-08,0.84365517241379318,A
12375900,2007-10-09,0.84365517241379318,A
12375900,2007-10-10,0.83124847870182572,A
12375900,2007-10-11,0.81884178498985793,A
12375900,2007-10-12,0.81884178498985793,A
12375900,2007-10-13,0.81884178498985793,A
12375900,2007-10-14,0.80643509127789059,A
12375900,2007-10-15,0.79402839756592303,A
12375900,2007-10-16,0.79402839756592303,A
12375900,2007-10-17,0.85606186612576074,A
12375900,2007-10-18,0.8684685598377283,A
12375900,2007-10-19,0.84365517241379318,A
12375900,2007-10-20,0.83124847870182572,A
12375900,2007-10-21,0.81884178498985793,A
12375900,2007-10-22,0.81884178498985793,A
12375900,2007-10-23,0.81884178498985793,A
12375900,2007-10-24,0.83124847870182572,A
12375900,2007-10-25,0.84365517241379318,A
12375900,2007-10-26,0.84365517241379318,A
12375900,2007-10-27,0.81884178498985793,A
12375900,2007-10-28,0.79402839756592303,A
12375900,2007-10-29,0.78162170385395535,A
12375900,2007-10-30,0.78162170385395535,A
12375900,2007-10-31,0.78162170385395535,A
12375900,2007-11-01,0.75680831643002033,A
12375900,2007-11-02,0.73199492900608532,A
12375900,2007-11-03,0.75680831643002033,A
12375900,2007-11-04,0.76921501014198801,A
12375900,2007-11-05,0.78162170385395535,A
12375900,2007-11-06,0.76921501014198801,A
12375900,2007-11-07,0.76921501014198801,A
12375900,2007-11-08,0.78162170385395535,A
12375900,2007-11-09,0.78162170385395535,A
12375900,2007-11-10,0.78162170385395535,A
12375900,2007-11-11,0.75680831643002033,A
12375900,2007-11-12,0.75680831643002033,A
12375900,2007-11-13,0.75680831643002033,A
12375900,2007-11-14,0.75680831643002033,A
12375900,2007-11-15,0.75680831643002033,A
12375900,2007-11-16,0.78162170385395535,A
12375900,2007-11-17,0.80643509127789059,A
12375900,2007-11-18,0.83124847870182572,A
12375900,2007-11-19,0.8684685598377283,A
12375900,2007-11-20,0.85606186612576074,A
12375900,2007-11-21,0.83124847870182572,A
12375900,2007-11-22,0.80643509127789059,A
12375900,2007-11-23,0.78162170385395535,A
12375900,2007-11-24,0.78162170385395535,A
12375900,2007-11-25,0.76921501014198801,A
12375900,2007-11-26,0.75680831643002033,A
12375900,2007-11-27,0.75680831643002033,A
12375900,2007-11-28,0.75680831643002033,A
12375900,2007-11-29,0.75680831643002033,A
12375900,2007-11-30,0.75680831643002033,A
12375900,2007-12-01,0.74440162271805277,A
12375900,2007-12-02,0.73199492900608532,A
12375900,2007-12-03,0.76921501014198801,A
12375900,2007-12-04,0.83124847870182572,A
12375900,2007-12-05,0.89328194726166332,A
12375900,2007-12-06,0.88087525354969576,A
12375900,2007-12-07,0.83124847870182572,A
12375900,2007-12-08,0.79402839756592303,A
12375900,2007-12-09,0.75680831643002033,A
12375900,2007-12-10,0.74440162271805277,A
12375900,2007-12-11,0.73199492900608532,A
12375900,2007-12-12,0.74440162271805277,A
12375900,2007-12-13,0.75680831643002033,A
12375900,2007-12-14,0.74440162271805277,A
12375900,2007-12-15,0.74440162271805277,A
12375900,2007-12-16,0.73199492900608532,A
12375900,2007-12-17,0.73199492900608532,A
12375900,2007-12-18,0.73199492900608532,A
12375900,2007-12-19,0.73199492900608532,A
12375900,2007-12-20,0.73199492900608532,A
12375900,2007-12-21,0.70718154158215019,A
12375900,2007-12-22,0.70718154158215019,A
12375900,2007-12-23,0.70718154158215019,A
12375900,2007-12-24,0.70718154158215019,A
12375900,2007-12-25,0.70718154158215019,A
12375900,2007-12-26,0.70718154158215019,A
12375900,2007-12-27,0.70718154158215019,A
12375900,2007-12-28,0.70718154158215019,A
12375900,2007-12-29,0.70718154158215019,A
12375900,2007-12-30,0.70718154158215019,A
12375900,2007-12-31,0.69477484787018262,A
12375900,2008-01-01,0.6699614604462476,A
12375900,2008-01-02,0.68236815415821506,A:e
12375900,2008-01-03,0.69477484787018262,A
12375900,2008-01-04,0.70718154158215019,A
12375900,2008-01-05,0.73199492900608532,A
12375900,2008-01-06,0.71958823529411764,A
12375900,2008-01-07,0.70718154158215019,A
12375900,2008-01-08,0.70718154158215019,A
12375900,2008-01-09,0.70718154158215019,A
12375900,2008-01-10,0.70718154158215019,A
12375900,2008-01-11,0.73199492900608532,A
12375900,2008-01-12,0.73199492900608532,A
12375900,2008-01-13,0.75680831643002033,A
12375900,2008-01-14,0.75680831643002033,A
12375900,2008-01-15,0.75680831643002033,A
12375900,2008-01-16,0.75680831643002033,A
12375900,2008-01-17,0.75680831643002033,A
12375900,2008-01-18,0.75680831643002033,A
12375900,2008-01-19,0.78162170385395535,A
12375900,2008-01-20,0.62033468559837734,A:e
12375900,2008-01-21,0.55830121703853963,A:e
12375900,2008-01-22,0.55830121703853963,A:e
12375900,2008-01-23,0.58311460446247476,A:e
12375900,2008-01-24,0.58311460446247476,A:e
12375900,2008-01-25,0.59552129817444222,A:e
12375900,2008-01-26,0.62033468559837734,A:e
12375900,2008-01-27,0.62033468559837734,A:e
12375900,2008-01-28,0.59552129817444222,A:e
12375900,2008-01-29,0.59552129817444222,A
12375900,2008-01-30,0.59552129817444222,A
12375900,2008-01-31,0.59552129817444222,A
12375900,2008-02-01,0.59552129817444222,A
12375900,2008-02-02,0.59552129817444222,A
12375900,2008-02-03,0.59552129817444222,A
12375900,2008-02-04,0.59552129817444222,A
12375900,2008-02-05,0.59552129817444222,A
12375900,2008-02-06,0.58311460446247476,A
12375900,2008-02-07,0.58311460446247476,A
12375900,2008-02-08,0.59552129817444222,A
12375900,2008-02-09,0.59552129817444222,A
12375900,2008-02-10,0.59552129817444222,A
12375900,2008-02-11,0.59552129817444222,A
12375900,2008-02-12,0.60792799188640978,A
12375900,2008-02-13,0.62033468559837734,A
12375900,2008-02-14,0.62033468559837734,A
12375900,2008-02-15,0.62033468559837734,A
12375900,2008-02-16,0.65755476673427993,A
12375900,2008-02-17,0.64514807302231247,A
12375900,2008-02-18,0.63274137931034491,A
12375900,2008-02-19,0.62033468559837734,A
12375900,2008-02-20,0.62033468559837734,A
12375900,2008-02-21,0.62033468559837734,A
12375900,2008-02-22,0.62033468559837734,A
12375900,2008-02-23,0.62033468559837734,A
12375900,2008-02-24,0.62033468559837734,A
12375900,2008-02-25,0.62033468559837734,A
12375900,2008-02-26,0.62033468559837734,A
12375900,2008-02-27,0.62033468559837734,A
12375900,2008-02-28,0.62033468559837734,A
12375900,2008-02-29,0.59552129817444222,A
12375900,2008-03-01,0.59552129817444222,A
12375900,2008-03-02,0.58311460446247476,A
12375900,2008-03-03,0.57070791075050709,A
12375900,2008-03-04,0.58311460446247476,A
12375900,2008-03-05,0.59552129817444222,A
12375900,2008-03-06,0.59552129817444222,A
12375900,2008-03-07,0.60792799188640978,A
12375900,2008-03-08,0.62033468559837734,A
12375900,2008-03-09,0.63274137931034491,A
12375900,2008-03-10,0.64514807302231247,A
12375900,2008-03-11,0.64514807302231247,A
12375900,2008-03-12,0.64514807302231247,A
12375900,2008-03-13,0.63274137931034491,A
12375900,2008-03-14,0.63274137931034491,A
12375900,2008-03-15,0.62033468559837734,A
12375900,2008-03-16,0.60792799188640978,A
12375900,2008-03-17,0.59552129817444222,A
12375900,2008-03-18,0.59552129817444222,A
12375900,2008-03-19,0.59552129817444222,A
12375900,2008-03-20,0.59552129817444222,A
12375900,2008-03-21,0.59552129817444222,A
12375900,2008-03-22,0.59552129817444222,A
12375900,2008-03-23,0.59552129817444222,A
12375900,2008-03-24,0.58311460446247476,A
12375900,2008-03-25,0.57070791075050709,A
12375900,2008-03-26,0.57070791075050709,A
12375900,2008-03-27,0.57070791075050709,A
12375900,2008-03-28,0.55830121703853963,A
12375900,2008-03-29,0.55830121703853963,A
12375900,2008-03-30,0.54589452332657207,A
12375900,2008-03-31,0.54589452332657207,A
12375900,2008-04-01,0.54589452332657207,A
12375900,2008-04-02,0.5334878296146045,A
12375900,2008-04-03,0.52108113590263705,A
12375900,2008-04-04,0.5334878296146045,A
12375900,2008-04-05,0.57070791075050709,A
12375900,2008-04-06,0.55830121703853963,A
12375900,2008-04-07,0.57070791075050709,A
12375900,2008-04-08,0.57070791075050709,A
12375900,2008-04-09,0.57070791075050709,A
12375900,2008-04-10,0.59552129817444222,A
12375900,2008-04-11,0.59552129817444222,A
12375900,2008-04-12,0.62033468559837734,A
12375900,2008-04-13,0.69477484787018262,A
12375900,2008-04-14,0.91809533468559856,A
12375900,2008-04-15,1.3647363083164301,A
12375900,2008-04-16,1.2158559837728196,A
12375900,2008-04-17,1.0421622718052741,A
12375900,2008-04-18,0.98012880324543628,A
12375900,2008-04-19,0.98012880324543628,A
12375900,2008-04-20,0.96772210953346871,A
12375900,2008-04-21,0.90568864097363089,A
12375900,2008-04-22,0.8684685598377283,A
12375900,2008-04-23,0.85606186612576074,A
12375900,2008-04-24,0.84365517241379318,A
12375900,2008-04-25,0.81884178498985793,A
12375900,2008-04-26,0.78162170385395535,A
12375900,2008-04-27,0.78162170385395535,A
12375900,2008-04-28,0.81884178498985793,A
12375900,2008-04-29,1.4888032454361055,A
12375900,2008-04-30,1.6128701825557812,A
12375900,2008-05-01,1.2406693711967547,A
12375900,2008-05-02,1.1414158215010142,A
12375900,2008-05-03,1.1786359026369169,A
12375900,2008-05-04,1.3647363083164301,A
12375900,2008-05-05,1.8610040567951318,A
12375900,2008-05-06,2.3572718052738337,A
12375900,2008-05-07,2.9776064908722111,A
12375900,2008-05-08,2.4813387423935094,A
12375900,2008-05-09,1.8610040567951318,A
12375900,2008-05-10,1.6128701825557812,A
12375900,2008-05-11,1.4888032454361055,A
12375900,2008-05-12,1.4888032454361055,A
12375900,2008-05-13,1.3647363083164301,A
12375900,2008-05-14,1.6128701825557812,A
12375900,2008-05-15,2.4813387423935094,A
12375900,2008-05-16,3.8460750507099393,A
12375900,2008-05-17,4.9626774847870188,A
12375900,2008-05-18,6.9477484787018264,A
12375900,2008-05-19,10.17348884381339,A
12375900,2008-05-20,9.6772210953346871,A
12375900,2008-05-21,17.369371196754564,A
12375900,2008-05-22,15.756501014198784,A
12375900,2008-05-23,9.8012880324543623,A
12375900,2008-05-24,6.2033468559837734,A
12375900,2008-05-25,5.5830121703853965,A
12375900,2008-05-26,5.4589452332657205,A
12375900,2008-05-27,10.049421906693713,A
12375900,2008-05-28,5.8311460446247469,A
12375900,2008-05-29,6.0792799188640982,A
12375900,2008-05-30,6.3274137931034486,A
12375900,2008-05-31,6.9477484787018264,A
12375900,2008-06-01,11.290091277890468,A
12375900,2008-06-02,12.902961460446249,A
12375900,2008-06-03,11.538225152129819,A
12375900,2008-06-04,10.297555780933063,A
12375900,2008-06-05,8.1884178498985811,A
12375900,2008-06-06,8.0643509127789041,A
12375900,2008-06-07,6.8236815415821512,A
12375900,2008-06-08,9.4290872210953349,A
12375900,2008-06-09,7.4440162271805272,A
12375900,2008-06-10,7.9402839756592298,A
12375900,2008-06-11,7.1958823529411777,A
12375900,2008-06-12,7.3199492900608529,A
12375900,2008-06-13,7.8162170385395555,A
12375900,2008-06-14,9.9253549695740375,A
12375900,2008-06-15,9.3050202839756597,A
12375900,2008-06-16,8.9328194726166341,A
12375900,2008-06-17,9.5531541582150119,A
12375900,2008-06-18,10.793823529411766,A
12375900,2008-06-19,10.42162271805274,A
12375900,2008-06-20,11.166024340770793,A
12375900,2008-06-21,11.662292089249494,A
12375900,2008-06-22,16.624969574036513,A
12375900,2008-06-23,17.617505070993918,A
12375900,2008-06-24,18.610040567951319,A
