### channel=id32-transformer-inductive-bias seq=7
### host=login4
### started=2026-09-03T17:50:10+0800
### ---------- output ----------
=== A. STAMP ===
2026-09-03T17:50:10+0800
=== B. ARM MEDIANS FROM THE BOUND METRICS ARTIFACTS ===
R01  basins=531 median=0.673430  run=transformer_inductive_bias_R01_2026_0902_2010_ep30
T02  basins=531 median=0.670511  run=transformer_inductive_bias_T02_2026_0902_2010_ep30
T03  basins=531 median=0.677685  run=transformer_inductive_bias_T03_2026_0902_2010_ep30
T04  basins=531 median=0.679862  run=transformer_inductive_bias_T04_2026_0902_2127_ep30
T05  basins=531 median=0.688000  run=transformer_inductive_bias_T05_2026_0902_2224_ep30
L01  basins=531 median=0.707923  run=transformer_inductive_bias_L01_2026_0903_0157_ep30
=== C. TABLES ===
###TABLE_BEGIN R01
basin,NSE
01552500,0.6619172096252441
01557500,0.8170956373214722
01567500,0.7741298079490662
01568000,0.8643072247505188
01580000,0.6609381437301636
01583500,0.5408077239990234
01586610,0.564521312713623
01591400,0.2963954210281372
01594950,0.7302459478378296
01596500,0.7312065958976746
01605500,0.6683310270309448
01606500,0.7772585153579712
01632000,0.5189800262451172
01632900,0.4816092848777771
01634500,0.5685329437255859
01638480,0.544034481048584
01639500,0.6230416297912598
01644000,0.7724071741104126
01664000,0.7903289198875427
01666500,0.5895345211029053
01667500,0.688517153263092
01669000,0.7966509461402893
01669520,0.646653413772583
02011400,0.8009354472160339
02013000,0.7896637320518494
02014000,0.8508833646774292
02015700,0.6653740406036377
02016000,0.7747916579246521
02017500,0.7217934131622314
02018000,0.7321823835372925
02027000,0.6821699142456055
02027500,0.42551594972610474
02028500,0.7601877450942993
02038850,0.5871325135231018
02046000,0.7799094915390015
02051500,0.7440038919448853
02053200,0.7209777235984802
02053800,0.7671155333518982
02055100,0.631657600402832
02056900,0.7726783156394958
02059500,0.6727909445762634
02064000,0.8307831287384033
02065500,0.2471020221710205
02069700,0.5131978988647461
02070000,0.6368117332458496
02074500,0.572893500328064
02077200,0.7269923686981201
02081500,0.7088680863380432
02082950,0.7777578830718994
02092500,0.8385462760925293
02096846,0.5606799125671387
02102908,0.5963190197944641
02108000,0.8009129166603088
02111180,0.47483164072036743
02111500,0.5352845191955566
02112120,0.26484042406082153
02112360,0.5843772888183594
02118500,0.5338752269744873
02125000,0.800544261932373
02128000,0.6953014135360718
02137727,0.6685388088226318
02140991,0.46031665802001953
02143000,0.6669037342071533
02143040,0.5348157286643982
02149000,0.7154709100723267
02152100,0.6099011898040771
02177000,0.5402761697769165
02178400,0.7020341157913208
02193340,0.7842317223548889
02196000,0.8220252990722656
02198100,0.612596869468689
02202600,0.730150580406189
02212600,0.6597757935523987
02215100,0.7518571019172668
02216180,0.4838266968727112
02221525,0.3337938189506531
02231000,0.8500093817710876
02245500,0.23526889085769653
02246000,0.828567624092102
02296500,0.2599543333053589
02297155,-22.84406280517578
02297310,-1.708244800567627
02298123,0.5532381534576416
02298608,0.35665714740753174
02299950,0.4111438989639282
02300700,0.149153470993042
02342933,0.4430010914802551
02349900,0.5888543128967285
02350900,0.7776765823364258
02361000,0.7081131339073181
02363000,0.669202446937561
02369800,0.5092689394950867
02371500,0.4761970043182373
02372250,0.41747379302978516
02374500,0.34692084789276123
02381600,0.3359541893005371
02384540,0.7039629817008972
02395120,-0.4469938278198242
02415000,0.7033991813659668
02427250,0.7719183564186096
02430085,0.7645636200904846
02450250,0.5864250659942627
02464000,0.6907258033752441
02464360,0.6817660927772522
02465493,-1.9568066596984863
02469800,0.7727015614509583
02472000,0.8329218626022339
02472500,0.6146187782287598
02479155,0.5203770399093628
02479300,0.8217257261276245
02479560,0.6625365018844604
02481000,0.5462131500244141
02481510,0.6873168349266052
03010655,0.7550252676010132
03011800,0.7565045356750488
03015500,0.7852389216423035
03021350,0.6686708927154541
03026500,0.8141340613365173
03028000,0.8116695880889893
03049000,0.811058759689331
03049800,0.6446774005889893
03050000,0.8060207366943359
03069500,0.8195235729217529
03070500,0.7866125106811523
03076600,0.7051359415054321
03078000,0.7235105037689209
03140000,0.7722735404968262
03144000,0.8258383274078369
03170000,0.6779935359954834
03173000,0.8069314956665039
03180500,0.7659103870391846
03182500,0.809897780418396
03186500,0.7932767271995544
03237280,0.568448543548584
03237500,0.6404784917831421
03238500,0.650137186050415
03241500,0.8142437934875488
03280700,0.6931635141372681
03281500,0.8062185645103455
03285000,0.7292995452880859
03291780,0.5108771324157715
03338780,0.5283222794532776
03340800,0.8098089098930359
03346000,0.7765344381332397
03364500,0.7426124811172485
03366500,0.4744223952293396
03368000,0.647315502166748
03384450,0.6588293313980103
03439000,0.684434175491333
03455500,0.27843213081359863
03456500,0.48888659477233887
03460000,0.7154374718666077
03463300,0.5321038961410522
03471500,0.6659271717071533
03473000,0.7659450769424438
03479000,0.28209978342056274
03488000,0.8045632839202881
03498500,0.6998049020767212
03500000,0.6688785552978516
03500240,0.21501493453979492
03504000,0.5610545873641968
03574500,0.6755162477493286
03592718,0.4657372832298279
03604000,0.6638227701187134
04015330,0.587434709072113
04024430,0.5992103815078735
04027000,0.3892078995704651
04040500,0.5460559129714966
04043050,0.7615470886230469
04045500,0.752415657043457
04057510,0.6653451919555664
04057800,0.1765245795249939
04059500,0.8655106425285339
04063700,0.5997193455696106
04074950,0.8453707695007324
04105700,0.15019983053207397
04115265,0.6999989748001099
04122200,0.7678377628326416
04122500,0.6476485729217529
04127918,0.3838050961494446
04127997,0.7744078636169434
04161580,0.6307966709136963
04185000,0.71921706199646
04196800,0.6326076984405518
04197100,0.7158941626548767
04197170,0.7178847193717957
04213000,0.5860285758972168
04213075,0.3221525549888611
04216418,0.614643394947052
04221000,0.7464033365249634
04224775,0.7758790254592896
04233000,0.7042098045349121
04256000,0.7749325037002563
04296000,0.7110668420791626
05057200,0.3499036431312561
05120500,-37.569644927978516
05291000,0.3221878409385681
05362000,0.8434945344924927
05393500,0.7278696894645691
05399500,0.8117368221282959
05408000,0.815285861492157
05413500,0.7126630544662476
05414000,0.439081609249115
05444000,0.24486255645751953
05454000,0.3163328170776367
05458000,0.5764272212982178
05466500,0.2662660479545593
05487980,0.7256418466567993
05488200,0.6776438355445862
05489000,0.6734300255775452
05495000,0.7251142263412476
05495500,0.5911428332328796
05501000,0.7923508286476135
05503800,0.832804799079895
05507600,0.8538324236869812
05508805,0.8510804176330566
05525500,0.7798184752464294
05556500,0.7776062488555908
05584500,0.34059470891952515
05591550,0.7612789273262024
05592050,0.46133869886398315
05592575,0.6706271171569824
05593575,0.8557047843933105
05593900,0.7471009492874146
05595730,0.7926783561706543
06221400,0.9183449745178223
06224000,0.8620944619178772
06278300,0.8120765686035156
06280300,0.8886300921440125
06289000,0.5962868928909302
06291500,0.6786315441131592
06311000,0.6163795590400696
06332515,-0.09972965717315674
06339100,0.6425788402557373
06344600,0.3207464814186096
06350000,0.032115280628204346
06352000,0.07146865129470825
06404000,0.5118734836578369
06406000,-0.438376784324646
06409000,-2.6625916957855225
06431500,0.49398112297058105
06440200,0.34103697538375854
06447500,-0.10249090194702148
06470800,0.6072565913200378
06477500,-0.2829909324645996
06479215,0.18656116724014282
06601000,0.612412691116333
06614800,0.7377039194107056
06622700,0.8136330246925354
06623800,0.8929258584976196
06632400,0.7920026779174805
06746095,0.6640390157699585
06803510,0.6154239177703857
06803530,0.6961500644683838
06814000,0.5822372436523438
06847900,0.09560155868530273
06853800,0.2728862166404724
06876700,0.5688672065734863
06878000,0.854295551776886
06879650,0.6971672773361206
06885500,0.7619046568870544
06888500,0.6715224981307983
06889200,0.6278291940689087
06889500,0.6667791604995728
06892000,0.7986156344413757
06903400,0.6255676746368408
06906800,0.634159505367279
06910800,0.7289283275604248
06911900,0.6450629234313965
06917000,0.6636570692062378
06918460,0.3179515600204468
06919500,0.7952033281326294
06921070,0.5713702440261841
06921200,0.5614684224128723
07057500,0.8539152145385742
07060710,0.48692649602890015
07066000,0.8357014060020447
07083000,0.8202969431877136
07142300,-2.4429197311401367
07145700,0.7556052207946777
07167500,0.6551870107650757
07180500,0.6635222434997559
07184000,0.6466504335403442
07195800,-0.060800790786743164
07196900,0.5357077121734619
07197000,0.7567117214202881
07208500,0.42624545097351074
07261000,0.9403984546661377
07263295,0.4250186085700989
07291000,0.6448495388031006
07299670,-0.8003929853439331
07301410,-0.6413185596466064
07315200,0.4983946681022644
07315700,0.5672619342803955
07335700,0.565213680267334
07340300,0.7564595341682434
07346045,0.655539333820343
07359610,0.6787116527557373
07362100,0.1981363296508789
07362587,0.29889756441116333
07375000,0.2555077075958252
08013000,0.7359373569488525
08014500,0.40862584114074707
08023080,0.26860785484313965
08050800,0.5251235961914062
08066200,0.802055299282074
08066300,0.6115494966506958
08070000,0.5681799650192261
08070200,0.6230378746986389
08082700,0.20837217569351196
08086212,0.3863084316253662
08086290,0.34179067611694336
08101000,0.5433367490768433
08103900,0.579749345779419
08104900,0.3864532709121704
08109700,0.519447922706604
08150800,0.06797981262207031
08158700,0.5854365825653076
08158810,0.586703896522522
08164300,0.5696734189987183
08164600,0.43615293502807617
08165300,-7.6859130859375
08171300,0.6754516363143921
08175000,0.4058339595794678
08176900,-0.12943601608276367
08178880,-0.27412497997283936
08189500,0.27625471353530884
08190000,-0.16184711456298828
08190500,-0.8510925769805908
08194200,-1.3590457439422607
08195000,0.1506633758544922
08196000,-0.43638861179351807
08198500,0.31079745292663574
08200000,0.6362415552139282
08202700,0.49921107292175293
08267500,0.0693516731262207
08269000,-0.052668213844299316
08271000,0.14155369997024536
08324000,0.4922746419906616
08377900,0.5887563228607178
08378500,0.514904797077179
08380500,0.23725175857543945
09035800,0.8157192468643188
09035900,0.8839414119720459
09047700,0.8030858635902405
09065500,0.8605891466140747
09066000,0.8307787179946899
09066200,0.912803590297699
09066300,0.826736569404602
09081600,0.8462315797805786
09107000,0.845484733581543
09210500,0.806264340877533
09223000,0.8414859771728516
09306242,0.23528969287872314
09312600,0.8251795172691345
09352900,0.6382733583450317
09378170,0.11435353755950928
09386900,0.023502647876739502
09404450,0.03156977891921997
09430600,0.0054280757904052734
09447800,-1.3416786193847656
09484600,0.2336444854736328
09492400,-0.38236451148986816
09494000,0.22616666555404663
09497980,-0.2968173027038574
09505350,-0.13057923316955566
09505800,-4.826653957366943
09508300,0.19635450839996338
09510200,0.3248669505119324
09512280,0.36642688512802124
09513780,0.19209951162338257
10234500,0.6439775228500366
10244950,-1.2534995079040527
10259000,0.3456540107727051
10336645,0.8284841179847717
10336660,0.908977210521698
10343500,0.10319387912750244
11124500,0.8053750991821289
11141280,-1.6288280487060547
11143000,0.18839097023010254
11148900,0.5086050033569336
11151300,0.31255221366882324
11176400,0.5682207345962524
11230500,0.6099653244018555
11237500,0.821117639541626
11264500,0.8964390158653259
11266500,0.9456241726875305
11284400,0.31714826822280884
11381500,0.38383013010025024
11451100,0.6718886494636536
11468500,0.783302903175354
11473900,0.7188645601272583
11475560,0.7171381711959839
11476600,0.807242214679718
11478500,0.693390965461731
11480390,0.5796793699264526
11481200,0.8165529370307922
11482500,0.8544051647186279
11522500,0.5744362473487854
11523200,0.7923991680145264
11528700,0.5733559131622314
11532500,0.8884680867195129
12010000,0.8550776243209839
12013500,0.8035317063331604
12020000,0.30476438999176025
12025700,0.8350399732589722
12035000,0.8226105570793152
12040500,0.7097455263137817
12041200,0.7130433320999146
12048000,0.6904153823852539
12054000,0.7449580430984497
12056500,0.6085467338562012
12073500,0.7311861515045166
12082500,0.7063647508621216
12092000,0.718288242816925
12114500,0.6413763165473938
12115000,0.6474411487579346
12117000,0.7502046823501587
12143600,0.7156201601028442
12144000,0.7597359418869019
12145500,0.8812942504882812
12147500,0.7389379739761353
12167000,0.6386606693267822
12175500,0.8357166051864624
12178100,0.7566317319869995
12186000,0.7414601445198059
12189500,0.6988463997840881
12375900,0.6797353029251099
12377150,0.8730669021606445
12381400,0.8103868365287781
12383500,0.7835274338722229
12390700,0.8421589136123657
12411000,0.6675447225570679
12447390,0.7081820964813232
12451000,0.880382776260376
12488500,0.6206881403923035
13011500,0.901680588722229
13011900,0.7891474962234497
13018300,0.4650372266769409
13023000,0.8790515065193176
13161500,0.8699573278427124
13235000,0.7635488510131836
13240000,0.823837399482727
13313000,0.9420243501663208
13331500,0.7954306602478027
14020000,0.3969297409057617
14096850,0.02277916669845581
14137000,0.6534293293952942
14138800,0.6421287655830383
14138870,0.7429147958755493
14138900,0.6723284125328064
14139800,0.7343412637710571
14141500,0.7327529191970825
14154500,0.7107909917831421
14158790,0.5072382688522339
14166500,0.8635520935058594
14182500,0.6916437745094299
14185000,0.82269686460495
14185900,0.7764533758163452
14187000,0.8514408469200134
14216500,0.6278567314147949
14222500,0.7795253992080688
14236200,0.7719525098800659
14301000,0.8782603740692139
14303200,0.7833396196365356
14305500,0.8172588348388672
14306340,0.7974696755409241
14306500,0.8457608222961426
14308990,0.8286168575286865
14309500,0.710364580154419
14316700,0.715461015701294
14325000,0.6487303972244263
14362250,0.5256057977676392
14400000,0.8028920888900757
###TABLE_END R01
###TABLE_BEGIN T02
basin,NSE
01022500,0.7938952445983887
01031500,0.7655913829803467
01047000,0.6417942047119141
01052500,0.8079333305358887
01054200,0.487946093082428
01055000,0.5369733572006226
01057000,0.5521960854530334
01073000,0.594207763671875
01078000,0.8317000269889832
01123000,0.6959898471832275
01134500,0.725157618522644
01137500,0.7661770582199097
01139000,0.7323495745658875
01139800,0.6666306257247925
01142500,0.642357349395752
01144000,0.7593719363212585
01162500,0.5522512197494507
01169000,0.6818317770957947
01170100,0.6423376798629761
01181000,0.691176176071167
01187300,0.764582633972168
01195100,0.6597572565078735
01333000,0.4899529814720154
01350000,0.6558576822280884
01350080,0.44351375102996826
01350140,0.6938489675521851
01365000,0.7145605087280273
01411300,0.7026771306991577
01413500,0.5955632328987122
01414500,0.5600050687789917
01415000,0.6168229579925537
01423000,0.7414713501930237
01434025,0.39038997888565063
01435000,0.7089018821716309
01439500,0.5814148783683777
01440000,0.8063972592353821
01440400,0.6449649930000305
01451800,0.6339753866195679
01466500,0.6847124695777893
01484100,0.6681174039840698
01487000,0.7996860146522522
01491000,0.8237257599830627
01510000,0.7141318321228027
01516500,0.5586060285568237
01518862,0.6639356017112732
01532000,0.7145164012908936
01539000,0.8124172687530518
01542810,0.7452658414840698
01543000,0.8244370222091675
01543500,0.8601610064506531
01544500,0.7877680063247681
01545600,0.679871678352356
01547700,0.7150174379348755
01548500,0.8529736399650574
01549500,0.7201540470123291
01550000,0.7002710103988647
01552000,0.7431647181510925
01552500,0.6910586953163147
01557500,0.8023577928543091
01567500,0.5707371234893799
01568000,0.8351312875747681
01580000,0.6792804002761841
01583500,0.5774730443954468
01586610,0.6522781252861023
01591400,0.5718482732772827
01594950,0.7635657787322998
01596500,0.7879112362861633
01605500,0.6685676574707031
01606500,0.7552907466888428
01632000,0.45779305696487427
01632900,0.6138187646865845
01634500,0.531201958656311
01638480,0.6874456405639648
01639500,0.682979166507721
01644000,0.8575313687324524
01664000,0.8120411038398743
01666500,0.6753807663917542
01667500,0.7435962557792664
01669000,0.7407925128936768
01669520,0.6978129148483276
02011400,0.8139099478721619
02013000,0.6845083236694336
02014000,0.8094016313552856
02015700,0.652737021446228
02016000,0.7847772836685181
02017500,0.6777727603912354
02018000,0.7780729532241821
02027000,0.7029695510864258
02027500,0.5007153749465942
02028500,0.6665360927581787
02038850,0.7391688823699951
02046000,0.7644984722137451
02051500,0.7564214468002319
02053200,0.7395706176757812
02053800,0.7397233247756958
02055100,0.6720133423805237
02056900,0.6915073990821838
02059500,0.6085374355316162
02064000,0.8351972103118896
02065500,0.16416358947753906
02069700,0.45094549655914307
02070000,0.5395365953445435
02074500,0.4860011339187622
02077200,0.6941660642623901
02081500,0.6315186619758606
02082950,0.7796018719673157
02092500,0.9499622583389282
02096846,0.5370264053344727
02102908,0.654605507850647
02108000,0.6850666999816895
02111180,0.5721560716629028
02111500,0.4440051317214966
02112120,0.2651156187057495
02112360,0.6422766447067261
02118500,0.5307604670524597
02125000,0.7368302345275879
02128000,0.7797156572341919
02137727,0.7376748919487
02140991,0.6157065629959106
02143000,0.638934850692749
02143040,0.47662073373794556
02149000,0.7242510318756104
02152100,0.5774210691452026
02177000,0.41316187381744385
02178400,0.6872177124023438
02193340,0.8003015518188477
02196000,0.8597884178161621
02198100,0.7205492854118347
02202600,0.8321629166603088
02212600,0.6783859729766846
02215100,0.8223867416381836
02216180,0.6529741287231445
02221525,0.6324647068977356
02231000,0.8604861497879028
02245500,0.5407717823982239
02246000,0.910918653011322
02296500,0.28648650646209717
02297155,-18.539718627929688
02297310,-1.5881130695343018
02298123,0.18912923336029053
02298608,-0.08950722217559814
02299950,0.3158184885978699
02300700,-0.07876312732696533
02342933,0.3655906915664673
02349900,0.4763439893722534
02350900,0.78310626745224
02361000,0.5936917662620544
02363000,0.7720018029212952
02369800,0.5718391537666321
02371500,0.37859678268432617
02372250,-0.4888805150985718
02374500,0.41559308767318726
02381600,0.434431254863739
02384540,0.7263858914375305
02395120,-1.123002052307129
02415000,0.6196222305297852
02427250,0.7285237312316895
02430085,0.7007052898406982
02450250,0.12947773933410645
02464000,0.809741199016571
02464360,0.6096780300140381
02465493,-0.4775031805038452
02469800,0.7586036920547485
02472000,0.8612686395645142
02472500,0.5354642868041992
02479155,0.701488733291626
02479300,0.7805831432342529
02479560,0.6303039789199829
02481000,0.555526614189148
02481510,0.602110743522644
03010655,0.7793095111846924
03011800,0.7127046585083008
03015500,0.7162781953811646
03021350,0.6343894004821777
03026500,0.7842609286308289
03028000,0.7910518646240234
03049000,0.7793400287628174
03049800,0.6466119289398193
03050000,0.7427149415016174
03069500,0.8251420855522156
03070500,0.7569911479949951
03076600,0.7097939848899841
03078000,0.7594006657600403
03140000,0.7509655356407166
03144000,0.7472540140151978
03170000,0.7494854927062988
03173000,0.784627377986908
03180500,0.7557041645050049
03182500,0.838077962398529
03186500,0.7866146564483643
03237280,0.5603434443473816
03237500,0.6277573108673096
03238500,0.6219131946563721
03241500,0.7532765865325928
03280700,0.6142303943634033
03281500,0.8325498104095459
03285000,0.7076313495635986
03291780,0.6149367094039917
03338780,0.4383925795555115
03340800,0.829230010509491
03346000,0.8121683597564697
03364500,0.5902693271636963
03366500,0.5174352526664734
03368000,0.608400821685791
03384450,0.7315315008163452
03439000,0.647171676158905
03455500,0.3535253405570984
03456500,0.3253747224807739
03460000,0.7315466403961182
03463300,0.5313248634338379
03471500,0.7595345377922058
03473000,0.8261419534683228
03479000,0.07198166847229004
03488000,0.7445235252380371
03498500,0.6408191919326782
03500000,0.5868610143661499
03500240,0.49377721548080444
03504000,0.6460522413253784
03574500,0.6793702840805054
03592718,0.46744537353515625
03604000,0.6494725942611694
04015330,0.6675035357475281
04024430,0.6851915121078491
04027000,0.5974609851837158
04040500,0.839751660823822
04043050,0.811900794506073
04045500,0.7735044360160828
04057510,0.8393695950508118
04057800,0.3652876615524292
04059500,0.7546917796134949
04063700,0.6705106496810913
04074950,0.8086631298065186
04105700,0.2959357500076294
04115265,0.5697406530380249
04122200,0.7263919711112976
04122500,0.6468328237533569
04127918,0.6666167974472046
04127997,0.5900754928588867
04161580,0.6807050704956055
04185000,0.6900796890258789
04196800,0.5288991928100586
04197100,0.7116042375564575
04197170,0.6738371849060059
04213000,0.5680254697799683
04213075,0.06847268342971802
04216418,0.6504749655723572
04221000,0.7898262739181519
04224775,0.7400180101394653
04233000,0.7539876699447632
04256000,0.7212351560592651
04296000,0.7324986457824707
05057200,0.23177558183670044
05120500,-94.47708892822266
05291000,0.2478468418121338
05362000,0.8453661799430847
05393500,0.8514297008514404
05399500,0.8007956743240356
05408000,0.6273741722106934
05413500,0.7656812071800232
05414000,0.5329480767250061
05444000,0.514129102230072
05454000,0.23868340253829956
05458000,0.684516191482544
05466500,0.26850569248199463
05487980,0.6939774751663208
05488200,0.641873836517334
05489000,0.6626729369163513
05495000,0.6528164744377136
05495500,0.6161075234413147
05501000,0.7000201344490051
05503800,0.7561944127082825
05507600,0.8295518159866333
05508805,0.8752589821815491
05525500,0.8673550486564636
05556500,0.7413029670715332
05584500,0.21910369396209717
05591550,0.7317303419113159
05592050,0.437183678150177
05592575,0.5690963864326477
05593575,0.8378444910049438
05593900,0.6432108879089355
05595730,0.775003969669342
06221400,0.9221786856651306
06224000,0.9106632471084595
06278300,0.7027731537818909
06280300,0.732688307762146
06289000,0.40874385833740234
06291500,0.5177395343780518
06311000,0.7580933570861816
06332515,-0.3818756341934204
06339100,0.36671650409698486
06344600,-0.5633147954940796
06350000,-1.6406540870666504
06352000,-0.1915491819381714
06404000,0.4722965955734253
06406000,0.0637241005897522
06409000,-0.10548436641693115
06431500,0.5702241063117981
06440200,0.11554992198944092
06447500,-0.857421875
06470800,0.6139307022094727
06477500,-0.5469752550125122
06479215,0.3018108010292053
06601000,-0.03312325477600098
06614800,0.740639865398407
06622700,0.8369387984275818
06623800,0.9089345335960388
06632400,0.8860586881637573
06746095,0.7072361707687378
06803510,0.5691617727279663
06803530,0.5964043140411377
06814000,0.5932388305664062
06847900,-0.9047967195510864
06853800,0.27176833152770996
06876700,0.3043072819709778
06878000,0.7137123346328735
06879650,0.6723620891571045
06885500,0.7717186212539673
06888500,0.7679993510246277
06889200,0.6080814003944397
06889500,0.6704769134521484
06892000,0.6519742608070374
06903400,0.6371298432350159
06906800,0.6068356037139893
06910800,0.8162297010421753
06911900,0.7845330834388733
06917000,0.6216061115264893
06918460,0.005323529243469238
06919500,0.7529540061950684
06921070,0.6421898007392883
06921200,0.6453752517700195
07057500,0.7147455215454102
07060710,0.5708461999893188
07066000,0.8162318468093872
07083000,0.8604744672775269
07142300,-2.2340152263641357
07145700,0.8438493013381958
07167500,0.6505528092384338
07180500,0.6039133071899414
07184000,0.5765966773033142
07195800,-0.03572511672973633
07196900,0.5415626764297485
07197000,0.8151050806045532
07208500,0.2232568860054016
07261000,0.8859869837760925
07263295,0.6563758850097656
07291000,0.5968282222747803
07299670,0.1748950481414795
07301410,-0.2831695079803467
07315200,0.6351950764656067
07315700,0.4757380485534668
07335700,0.538547158241272
07340300,0.6854642629623413
07346045,0.4662933349609375
07359610,0.6892196536064148
07362100,0.18782246112823486
07362587,0.47865909337997437
07375000,0.48605579137802124
08013000,0.7427522540092468
08014500,0.16500699520111084
08023080,0.15175282955169678
08050800,0.6003144979476929
08066200,0.6425976753234863
08066300,0.7707313895225525
08070000,0.5004134178161621
08070200,0.6464385986328125
08082700,0.11515992879867554
08086212,0.49840599298477173
08086290,0.3194984197616577
08101000,0.4473802447319031
08103900,0.6168690919876099
08104900,0.27604061365127563
08109700,0.5478196144104004
08150800,0.630035936832428
08158700,0.5033495426177979
08158810,0.4945778250694275
08164300,0.5099043846130371
08164600,0.29016393423080444
08165300,-2.062452793121338
08171300,0.591675877571106
08175000,0.497545063495636
08176900,-0.2818864583969116
08178880,-2.615798234939575
08189500,0.6823462247848511
08190000,-0.016524672508239746
08190500,0.08913785219192505
08194200,0.18257439136505127
08195000,0.1959109902381897
08196000,0.2067047357559204
08198500,0.42592835426330566
08200000,-0.04913139343261719
08202700,0.4456005096435547
08267500,0.08726698160171509
08269000,-0.015810728073120117
08271000,0.2899702191352844
08324000,0.34685850143432617
08377900,0.8027857542037964
08378500,0.7812727093696594
08380500,0.019058406352996826
09035800,0.8574221730232239
09035900,0.9248322248458862
09047700,0.8263217210769653
09065500,0.9157959818840027
09066000,0.9397668838500977
09066200,0.8792182207107544
09066300,0.9020642042160034
09081600,0.9370293021202087
09107000,0.8558560013771057
09210500,0.7183471918106079
09223000,0.8439607620239258
09306242,-2.6174356937408447
09312600,0.6684666872024536
09352900,0.668784499168396
09378170,0.3701818585395813
09386900,-0.23798847198486328
09404450,-0.6179802417755127
09430600,0.008855104446411133
09447800,-9.613649368286133
09484600,-0.39499473571777344
09492400,0.41630327701568604
09494000,0.38813191652297974
09497980,-0.958709716796875
09505350,0.13055330514907837
09505800,0.3549830913543701
09508300,0.20191866159439087
09510200,0.3516886234283447
09512280,0.22783243656158447
09513780,0.16272103786468506
10234500,0.2106114625930786
10244950,-3.7367758750915527
10259000,0.45660895109176636
10336645,0.7656034231185913
10336660,0.8836809396743774
10343500,0.5006824731826782
11124500,0.6377954483032227
11141280,-2.150883197784424
11143000,0.06637269258499146
11148900,-0.1039423942565918
11151300,0.13121652603149414
11176400,0.6153497695922852
11230500,0.43586575984954834
11237500,0.7913428544998169
11264500,0.9283341765403748
11266500,0.9185945987701416
11284400,0.3714052438735962
11381500,0.49933260679244995
11451100,0.6775163412094116
11468500,0.8004814982414246
11473900,0.5938357710838318
11475560,0.7990376353263855
11476600,0.7748531103134155
11478500,0.6968283653259277
11480390,0.6192176938056946
11481200,0.7813215255737305
11482500,0.8252507448196411
11522500,0.6771941184997559
11523200,0.7403460741043091
11528700,0.41304904222488403
11532500,0.8658018708229065
12010000,0.8226109743118286
12013500,0.7660157680511475
12020000,0.25416141748428345
12025700,0.8367436528205872
12035000,0.801823616027832
12040500,0.6454020738601685
12041200,0.7090563774108887
12048000,0.49473458528518677
12054000,0.7208210229873657
12056500,0.6195840239524841
12073500,0.8132469654083252
12082500,0.7353999614715576
12092000,0.7107380032539368
12114500,0.7005352973937988
12115000,0.7329699993133545
12117000,0.767051637172699
12143600,0.6993080377578735
12144000,0.7760725617408752
12145500,0.8439320921897888
12147500,0.708461344242096
12167000,0.608442485332489
12175500,0.7368090152740479
12178100,0.7656974792480469
12186000,0.7607027292251587
